path	sentence
common_voice_ky_18436263.mp3	Анын айтымында, залдагы машыгуулар оор деле эмес.
common_voice_ky_18436264.mp3	Автоунаа штрафтык токтотмого алынып кеткен.
common_voice_ky_18436267.mp3	Ал жактан карындашы менен бирге төрт жыл мурун качып кеткен.
common_voice_ky_18436271.mp3	Ошондон бери Жалилов ошол жакта жашап келген.
common_voice_ky_18436272.mp3	Анын айтымында, сатуудан түшкөн киреше үч баланы бакканга жетет.
common_voice_ky_18436285.mp3	Ульяна Симагина Ош шаарынын тургуну.
common_voice_ky_18436286.mp3	Дамбада көзгөатарлар отурушат, — деди ал.
common_voice_ky_18436288.mp3	Чек ара кызматы кырдаал турукташканын билдирүүдө.
common_voice_ky_18436294.mp3	Силер мени дагы күчтүүрөөк кылып жатасыңар, — деп кошумчалаган ал.
common_voice_ky_18436297.mp3	Экспертиза эки айдоочу тең соо абалда болушканын көрсөткөн.
common_voice_ky_18436298.mp3	Ага документтердин туура эмес толтурулганы себеп болгон.
common_voice_ky_18436300.mp3	Аларды түрмөгө отургузуу керек.
common_voice_ky_18436301.mp3	Иликтөө бүткөндө жыйынтыктар тууралуу маалымат беребиз, — деди ал.
common_voice_ky_18436302.mp3	Балдар оор жаракаты менен ооруканага жеткирилишкен.
common_voice_ky_18436303.mp3	Алардын абалы орто деп бааланууда.
common_voice_ky_18436304.mp3	Бул багытта штаб өкүлдөрү милицияга арыз менен кайрылышкан.
common_voice_ky_18436305.mp3	БШК — Жогорку Кеңеш тарабынан дайындала турган орган.
common_voice_ky_18436306.mp3	Беш сеттин жыйынтыгы боюнча финалда Рожер Федерер жеңишке жетти.
common_voice_ky_18436307.mp3	Бул жагынан ал ийгиликке жетти.
common_voice_ky_18436309.mp3	Ошондуктан, тез жардам чакыруу — машакаттуу.
common_voice_ky_18436312.mp3	Милиционерлер айылды көздөй басышты.
common_voice_ky_18436313.mp3	Башкалардай эле намаз окучу.
common_voice_ky_18436314.mp3	Аларга каршы Каракчылык беренеси боюнча кылмыш иши козголду.
common_voice_ky_18436315.mp3	Бирок, мектептен сырткаркы убакта гана иштесе болот.
common_voice_ky_18436317.mp3	Кайрадан улуттарга байланышкан маселеге айланууда.
common_voice_ky_18436318.mp3	Тропикалык өсүмдүктөр көп суу ичет.
common_voice_ky_18436319.mp3	Академия Илбирске караганда азырынча бир да упай топтой элек.
common_voice_ky_18436320.mp3	Малайзия менин экинчи мекениме айланды.
common_voice_ky_18436322.mp3	Бул жылдар аралыгында ал баштагыдан да бекем, сынбас болуп калды.
common_voice_ky_18436323.mp3	Сооронбай Жээнбеков боюнча айтсам, аны түштүктө колдошот.
common_voice_ky_18436324.mp3	Идеямдын максаты болуп сувенир буюмдарды жасоо.
common_voice_ky_18436325.mp3	Көрдүңөр мен маданияттуу болуп күттүм.
common_voice_ky_18436326.mp3	Памир цивилизациядан бөлүнүп турат.
common_voice_ky_18436327.mp3	Эколог Эгемназар Айдаралиев ишкананын билдирүүсүнө макул эмес.
common_voice_ky_18436331.mp3	Ашуров болотту ээритип, ширетип, калыпка салат.
common_voice_ky_18436332.mp3	Ал бошоңдоп калганда мен качып кеттим.
common_voice_ky_18436333.mp3	Көлгө чейинки жолду жөө басып өтүү керек болчу.
common_voice_ky_18436335.mp3	Автобус эптеп өз жолуна чыккандан кийин дүрбөлөң башталган.
common_voice_ky_18436337.mp3	Физика боюнча окуу куралындагы формуладагы каталар
common_voice_ky_18436338.mp3	Тотел – көкмөк түстө, түйүндү камтыган жерлердин чеги.
common_voice_ky_18436364.mp3	Ал Бишкектен түндүктү көздөй жети километр аралыкта жайгашкан.
common_voice_ky_18436366.mp3	Мен өткүчөктү автоунаанын алдында кала жаздадым.
common_voice_ky_18436367.mp3	Анткени ошол акчанын теги да күмөндүү болгон.
common_voice_ky_18436368.mp3	Материалдын түп нускасы Азаттык үналгысынын сайтында жарык көргөн.
common_voice_ky_18436369.mp3	Карабеков өзүнүн макаласында .
common_voice_ky_18436371.mp3	Жалилов өз каналында билдиргендей, ал өзүнө экинчи аял алган.
common_voice_ky_18436374.mp3	Кыргыздар үчүн үй салуу — Йозгат шаарынын мэринин демилгеси.
common_voice_ky_18436375.mp3	Ал эч жакка кетпестиги тууралуу тил кат жазып берген.
common_voice_ky_18436376.mp3	Балалыгын ал ушул үйдө, бирок башка батирде жашап өткөргөн.
common_voice_ky_18436377.mp3	Бөлүмдө аны суракка алып, анын жеке маалыматтарын жазып калышкан.
common_voice_ky_18436378.mp3	КМШ өлкөлөрүнө экспорттоону көзөмөлдөө менин моюнумда.
common_voice_ky_18436379.mp3	Материалдын түп нускасы Настоящее время сайтына чыккан.
common_voice_ky_18436384.mp3	Сот айыптоонун башка эки пункту боюнча Исаевди актады.
common_voice_ky_18436388.mp3	Ошол таңда байкем экөөбүз Бишкекке келе жатканбыз.
common_voice_ky_18436389.mp3	Ал жакта дайыма кимдир бирөө мени союп кетем деп жүргөн.
common_voice_ky_18436390.mp3	Дал ушундай, жынысына карабай туруп.
common_voice_ky_18436391.mp3	Хэбэй Чайна Форчун клубун Мануэль Пеллегрини жетектөөдө.
common_voice_ky_18436395.mp3	Заноза президент менен соттошкон жалгыз басылма эмес.
